Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       8/1458        (anonymous namespace)::ValidationTraverserBase::DoForAllChildren() [4617]
                0.00    0.00    1450/1458        wxWindowBase::TryBefore(wxEvent&) [5603]
[39]     0.0    0.00    0.00    1458         wxWindowBase::GetValidator() [39]
-----------------------------------------------
                0.00    0.00       1/1404        wxToolTip::wxToolTip(wxString const&) [15924]
                0.00    0.00       1/1404        wxLocale::DoInit(wxString const&, wxString const&, wxString const&) [14651]
                0.00    0.00       1/1404        wxLocale::GetLanguageName(int) [14640]
                0.00    0.00       1/1404        wxTranslations::GetBestTranslation(wxString const&, wxString const&) [6858]
                0.00    0.00       1/1404        wxParseCommonDialogsFilter(wxString const&, wxArrayString&, wxArrayString&) [2091]
                0.00    0.00       1/1404        wxRegKey::wxRegKey(wxRegKey::StdKey, wxString const&, wxRegKey::WOW64ViewMode) [14794]
                0.00    0.00       1/1404        wxIconLocationBase::wxIconLocationBase(wxString const&) [8983]
                0.00    0.00       1/1404        wxWindowBase::GetName() const [257]
                0.00    0.00       1/1404        wxMessageDialogBase::GetFullMessage() const [18737]
                0.00    0.00       2/1404        wxLocale::Init(int, int) [14650]
                0.00    0.00       2/1404        wxLocale::GetLanguageCanonicalName(int) [14648]
                0.00    0.00       2/1404        wxHashTableBase_Node::wxHashTableBase_Node(wxString const&, void*, wxHashTableBase*) [9874]
                0.00    0.00       2/1404        ClassRegInfo::ClassRegInfo(ClassRegInfo const&) [4403]
                0.00    0.00       2/1404        wxMessageDialogBase::wxMessageDialogBase(wxWindow*, wxString const&, wxString const&, long) [9419]
                0.00    0.00       3/1404        wxButton::Create(wxWindow*, int, wxString const&, wxPoint const&, wxSize const&, long, wxValidator const&, wxString const&) [14500]
                0.00    0.00       3/1404        wxStaticTextBase::GetEllipsizedLabel() const [18264]
                0.00    0.00       3/1404        wxTranslations::AddCatalog(wxString const&, wxLanguage) [6851]
                0.00    0.00       3/1404        wxTranslations::LoadCatalog(wxString const&, wxString const&, wxString const&) [6852]
                0.00    0.00       3/1404        wxFileTranslationsLoader::LoadCatalog(wxString const&, wxString const&) [10924]
                0.00    0.00       3/1404        wxStandardPaths::GetAppDir() const [18013]
                0.00    0.00       5/1404        wxGetAvailableDrives(wxArrayString&, wxArrayString&, wxArrayInt&) [1995]
                0.00    0.00       5/1404        FileInfoMap_wxImplementation_Pair::FileInfoMap_wxImplementation_Pair(FileInfoMap_wxImplementation_Pair const&) [11326]
                0.00    0.00       5/1404        wxFSVolumeBase::GetDisplayName() const [17591]
                0.00    0.00       6/1404        wxFileName::Assign(wxString const&, wxString const&, wxPathFormat) [3022]
                0.00    0.00       8/1404        wxString::FromCDouble(double, int) [14839]
                0.00    0.00       8/1404        wxLocale::GetInfo(wxLocaleInfo, wxLocaleCategory) [14652]
                0.00    0.00       8/1404        wxArtProviderBitmapsHash_wxImplementation_Pair::wxArtProviderBitmapsHash_wxImplementation_Pair(wxString const&, wxBitmap const&) [11479]
                0.00    0.00       8/1404        wxArtProviderBitmapsHash_wxImplementation_Pair::wxArtProviderBitmapsHash_wxImplementation_Pair(wxArtProviderBitmapsHash_wxImplementation_Pair const&) [11480]
                0.00    0.00       8/1404        wxLocaleUntranslatedStrings_wxImplementation_HashTable::Node::Node(wxString const&) [11672]
                0.00    0.00       9/1404        wxFileName::GetFullName() const [16120]
                0.00    0.00       9/1404        wxDynamicLibrary::Load(wxString const&, int) [7785]
                0.00    0.00       9/1404        wxFileName::GetVolume() const [16144]
                0.00    0.00      10/1404        wxGDIImageHandler::wxGDIImageHandler(wxString const&, wxString const&, wxBitmapType) [8377]
                0.00    0.00      15/1404        (anonymous namespace)::wxFileSystemObjectExists(wxString const&, int) [4622]
                0.00    0.00      16/1404        wxTranslations::GetTranslatedString(wxString const&, unsigned int, wxString const&) const [17795]
                0.00    0.00      17/1404        wxControlBase::GetLabel() const [141]
                0.00    0.00      20/1404        FileInfoMap_wxImplementation_Pair::FileInfoMap_wxImplementation_Pair(wxString const&, FileInfo const&) [11325]
                0.00    0.00      21/1404        (anonymous namespace)::LogTraceLargeArray(wxString const&, wxArrayString const&) [4528]
                0.00    0.00      25/1404        wxAppConsoleBase::GetAppName() const [18075]
                0.00    0.00      25/1404        wxSystemOptions::GetOption(wxString const&) [7465]
                0.00    0.00      25/1404        wxCmdLineArgsArray::operator[](int) const [18545]
                0.00    0.00      41/1404        operator+(wxString const&, wxString const&) [24921]
                0.00    0.00      42/1404        operator+(wxString const&, wxUniChar) [24918]
                0.00    0.00      42/1404        wxXPMColourMap_wxImplementation_Pair::wxXPMColourMap_wxImplementation_Pair(wxXPMColourMap_wxImplementation_Pair const&) [11352]
                0.00    0.00      43/1404        wxXPMColourMap_wxImplementation_Pair::wxXPMColourMap_wxImplementation_Pair(wxString const&, wxXPMColourMapData const&) [11351]
                0.00    0.00      47/1404        wxString::Mid(unsigned int, unsigned int) const [21065]
                0.00    0.00      52/1404        wxFileName::SplitVolume(wxString const&, wxString*, wxString*, wxPathFormat) [2991]
                0.00    0.00     118/1404        wxStringToPrintPaperTypeHashMap_wxImplementation_Pair::wxStringToPrintPaperTypeHashMap_wxImplementation_Pair(wxString const&, wxPrintPaperType const* const&) [11661]
                0.00    0.00     118/1404        wxStringToPrintPaperTypeHashMap_wxImplementation_Pair::wxStringToPrintPaperTypeHashMap_wxImplementation_Pair(wxStringToPrintPaperTypeHashMap_wxImplementation_Pair const&) [11662]
                0.00    0.00     132/1404        wxLog::IsLevelEnabled(unsigned long, wxString) [89]
                0.00    0.00     470/1404        wxLanguageInfo::wxLanguageInfo(wxLanguageInfo const&) [6512]
[40]     0.0    0.00    0.00    1404         wxString::wxString(wxString const&) [40]
                0.00    0.00    1404/5527        wxString::ConvertedBuffer<char>::ConvertedBuffer() [12]
-----------------------------------------------
                0.00    0.00    1350/1350        wxScopedCharTypeBuffer<wchar_t>::DecRef() [15]
[41]     0.0    0.00    0.00    1350         wxScopedCharTypeBuffer<wchar_t>::Data::~Data() [41]
                0.00    0.00    1350/1563        wxPrivate::UntypedBufferData::~UntypedBufferData() [37]
-----------------------------------------------
                0.00    0.00       1/1267        wxWindow::MSWGetStyle(long, unsigned long*) const [21184]
                0.00    0.00       1/1267        wxWindow::DoSetClientSize(int, int) [15308]
                0.00    0.00       2/1267        wxWindow::DoMoveSibling(HWND__*, int, int, int, int) [15275]
                0.00    0.00       2/1267        wxWindowBase::IsEnabled() const [17285]
                0.00    0.00       5/1267        wxWindow::DoGetPosition(int*, int*) const [21189]
                0.00    0.00       5/1267        wxGetTopLevelParent(wxWindow*) [1973]
                0.00    0.00       6/1267        wxWindow::HandlePrintClient(HDC__*) [15332]
                0.00    0.00      75/1267        wxGUIEventLoop::PreProcessMessage(tagMSG*) [6462]
                0.00    0.00     522/1267        wxWindowBase::IsShownOnScreen() const [17224]
                0.00    0.00     648/1267        wxWindowBase::IsBeingDeleted() const [17218]
[42]     0.0    0.00    0.00    1267         wxTopLevelWindowBase::IsTopLevel() const [42]
-----------------------------------------------
                0.00    0.00       5/1201        wxString::operator+=(wchar_t const*) [15023]
                0.00    0.00      11/1201        wxString::compare(wchar_t const*) const [21108]
                0.00    0.00      14/1201        wxString::append(wchar_t const*) [14932]
                0.00    0.00      54/1201        wxString::assign(wchar_t const*) [14943]
                0.00    0.00     519/1201        wxString::wxString(wchar_t const*) [58]
                0.00    0.00     598/1201        wxString::operator=(wchar_t const*) [15003]
[43]     0.0    0.00    0.00    1201         wxString::ImplStr(wchar_t const*) [43]
-----------------------------------------------
                0.00    0.00       2/849         wxSetlocale(int, wxString const&) [1636]
                0.00    0.00       6/849         wxString::append(char const*) [14931]
                0.00    0.00      44/849         wxStrncpy(wchar_t*, char const*, unsigned int) [2494]
                0.00    0.00      49/849         wxFormatString::InputAsWChar() [6442]
                0.00    0.00      50/849         wxGetenv(wxString const&) [2400]
                0.00    0.00     300/849         wxString::operator=(char const*) [70]
                0.00    0.00     398/849         wxString::wxString(char const*) [69]
[44]     0.0    0.00    0.00     849         wxGet_wxConvLibc() [44]
-----------------------------------------------
                0.00    0.00       3/770         wxIconBundle::~wxIconBundle() [5136]
                0.00    0.00      30/770         wxRegionBase::~wxRegionBase() [5304]
                0.00    0.00      36/770         wxPenBase::~wxPenBase() [15658]
                0.00    0.00      78/770         wxPaletteBase::~wxPaletteBase() [5973]
                0.00    0.00      92/770         wxBrushBase::~wxBrushBase() [3788]
                0.00    0.00     216/770         wxFontBase::~wxFontBase() [3087]
                0.00    0.00     315/770         wxGDIImage::~wxGDIImage() [72]
[45]     0.0    0.00    0.00     770         wxGDIObject::~wxGDIObject() [45]
                0.00    0.00     770/2617        wxObject::~wxObject() [22]
-----------------------------------------------
                0.00    0.00     735/735         wxEvtHandler::TryHereOnly(wxEvent&) [4968]
[46]     0.0    0.00    0.00     735         EntangleDialog::GetEventHashTable() const [46]
-----------------------------------------------
                0.00    0.00       1/726         wxWindow::Create(wxWindow*, int, wxPoint const&, wxSize const&, long, wxString const&) [15370]
                0.00    0.00       1/726         wxDialog::ShowModal() [14621]
                0.00    0.00       4/726         wxDialog::Show(bool) [14618]
                0.00    0.00      10/726         wxWindow::DoMoveSibling(HWND__*, int, int, int, int) [15275]
                0.00    0.00      17/726         wxTopLevelWindowMSW::IsIconized() const [18793]
                0.00    0.00     112/726         wxSizerItem::IsShown() const [16732]
                0.00    0.00     581/726         wxWindowBase::IsShownOnScreen() const [17224]
[47]     0.0    0.00    0.00     726         wxWindowBase::IsShown() const [47]
